OBJECTID,objectid_old,billboard_tag_no,billboard_owner,billboard_owner_tag_no,system_number,district,route,county_milepost,cumulative_milepost,county,jurisdiction,status,reason,nhs,type,direction_of_travel,number_of_faces,illuminated,changeable,electronic_variable,condition,feet_from_row,zoning,property_owner,property_address,emergency_contact,x,y,excluded_type,inspected,created_user,created_date,last_edited_user,last_edited_date,x1,y1,globalid_1
3,339.0,Pending,Lamar,NA,,2.0,SR 648,,,Washoe County,City,,,MAP 21,Back to Back,Eastbound,2.0,No,,,Good,20.0,Zoned Industrial,Elsie L &Joseph A Burgarello Trust,50 Snider Way,,-119.7424023,39.52734231,Map 21,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1580755091000.0,-119.7424023,39.52734231,{1F9E81ED-AEA8-4E4B-B38C-D4A155A91B5D}
5,340.0,Pending,Lamar,10911,,2.0,SR 648,,,Washoe County,City,,,MAP 21,Back to Back,Westbound,2.0,Yes,No,,Good,30.0,Zoned Industrial,Ryder Truck Rental Inc. ,450 Glendale Ave. ,,-119.7492594,39.5275099,Map 21,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1580755065000.0,-119.7492594,39.5275099,{ADFAD1A7-DBE8-4185-B311-C825F1D2DDB2}
10,344.0,Pending,Lamar,000551/000561,,2.0,SR 648,,,Washoe County,City,,,MAP 21,Back to Back,Westbound,3.0,Yes,No,,Good,20.0,Zoned Industrial,Allegiance Properties LLC ,1920 Glendale Ave. ,,-119.7706217,39.5278484,Map 21,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1568125837000.0,-119.7706217,39.5278484,{96034D2E-BC0B-49BF-AD8A-BFFDB4B76D63}
11,345.0,Pending,Lamar,24082,,2.0,East Second Street,,,Washoe County,City,,,MAP 21,Back to Back,Westbound,2.0,Yes,No,,Good,15.0,Other,WSCC Property II LLC ,80 Giroux St. ,,-119.7917275,39.52758903,Map 21,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1580754948000.0,-119.7917275,39.52758903,{95798473-6DF5-4053-B057-AF37240E6417}
14,323.0,Excluded,,,,2.0,,,,Lyon County,,,,,,,,,,,,,,,,,-119.0504446,39.02442185,Illegal,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.0504446,39.02442185,{C985AE8D-7422-43DB-A72A-A46158C85F3F}
16,331.0,05008,Yesco,34107W,5732.0,2.0,IR-80,,118.7,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,No,No,No,Good,10.0,Zoned Industrial,,,,-118.5234612,40.12664062,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574794715000.0,-118.5234612,40.12664062,{3A5A4F2A-F751-4F27-A337-E57B64508664}
17,334.0,5019,Arena,,5754.0,2.0,IR-80,,125.10,Pershing County,County,,,Interstate,Single Face,Eastbound,1.0,No,No,No,Average,30.0,Other,Ordination of Heliotropes ,,Robert Kennerson (775)835-3825,-118.29626,40.40735,Pending,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1568213863000.0,-118.29626,40.40735,{E07D6D36-7BEE-45C8-BE08-A790A4A38190}
19,327.0,05016,Outdoor Media LLC,,5756.0,2.0,IR-580,23.44,,Washoe County,City,Conforming,,Interstate,V-Type,Southbound,2.0,Yes,No,No,Good,20.0,Zoned Commercial,,,Bob Farahi,-119.7828904,39.50216287,Map 21,Yes,TJSmith@dot.nv.gov,1568057172000.0,,1655147075000.0,-119.7828904,39.50216287,{C8C2E4E7-5EA6-4365-A4B5-D0C7E04E10A5}
23,106.0,04691,KWS Lucky Bar,,5666.0,2.0,US 95A S,53.87,,Lyon County,,,,,,,2.0,No,No,,,,Zoned Commercial,Danielle Simpson ,"1965 Hwy 95A Fernley Nv, 89408",,-119.2329132,39.54438486,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.2329132,39.54438486,{9F441793-1D3C-48A2-BAFD-BBCC53DF962B}
25,285.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.304854,39.61613463,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702209000.0,-119.304854,39.61613463,{CF6377DE-BA3B-4708-84F6-C3D424BEF09D}
26,8.0,04662,Taghdiri Hushmand,NA,1505.0,2.0,US 50,13.05,,Carson City,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,15.0,Unzoned Commercial,Taghdiri Hushmand,,,-119.7305361,39.17792524,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574197386000.0,-119.7305361,39.17792524,{34CAC9EE-AD22-4D32-82D9-B59CE137BFA3}
38,4937.0,04937,Jeffery Chirstiansen,,1626.0,2.0,US 95,26.98,,Churchill County,County,Conforming,,Interstate Highway,Back to Back,Northbound,2.0,No,No,,Average,20.0,Unzoned Commercial,Jeff Chrisiansen,"810 N Maine St, Fallon, NV, 89406",,-118.7761677,39.48643905,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572623690000.0,-118.7761677,39.48643905,{76C6BF26-3919-4A55-A537-E6493520FFEB}
42,313.0,Excluded,,,,2.0,,,,Mineral County,,,,,,,,,,,,,,,,,-118.6038537,38.52475915,On Premise,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-118.6038537,38.52475915,{221E85CE-A7E9-400A-B723-D7A87484D206}
45,151.0,04695,Areana Outdoor Inc,NA ,5678.0,2.0,IR-80,39.4,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,No,No,No,Average,40.0,Zoned Industrial,Margery Buck,,,-118.2860916,40.45060834,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574799296000.0,-118.2860916,40.45060834,{31453D3C-8FE8-4CA8-872D-B3C0543274EC}
50,299.0,Excluded,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.1813954,39.0703293,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.1813954,39.0703293,{59DB25A2-4BF4-49B7-935A-E0042A13CD2C}
54,62.0,04716,GP Global,,5718.0,2.0,IR-80,47.47,,Lyon County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,75.0,Zoned Commercial,Churchill County Chamber of Commerce,"Gazzigli Lane, Fernley, NV, 89408",,-119.2413719,39.61432881,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574702912000.0,-119.2413719,39.61432881,{E66000B2-3618-4B38-A331-B141AD232A48}
57,214.0,02657,Outfront Media,04169A,172.0,2.0,IR-80,8.48,,Washoe County,County,Conforming,,Interstate,Single Face,,1.0,Yes,No,No,Average,10.0,,LV Day,"225 Mae Anne Ave, Reno, NV, 89523",,-119.9007009,39.51326416,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573673075000.0,-119.9007009,39.51326416,{A1FBE725-34ED-41BE-B3B7-B42927E9EC0A}
61,101.0,03024,Break-A-Heart LLC,,259.0,2.0,US 95A N,25.32,,Lyon County,,,,,,,2.0,No,No,,,,Zoned Commercial,Dawson Alexander Inc. ,,,-119.1915113,39.16101399,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.1915113,39.16101399,{78E822E8-0669-4A6A-AB7B-E4CD0D5347FF}
66,213.0,01084,Outfront Media,4168AD,68.0,2.0,IR-80,8.41,,Washoe County,County,Conforming,,Interstate,Single Face,,1.0,Yes,No,No,Average,5.0,,LV Day,"8385 Leroy St, Reno, NV, 89523",,-119.9021013,39.51311258,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573672908000.0,-119.9021013,39.51311258,{B9210D25-4147-439E-B7AF-D84E4F25B8A7}
69,185.0,04801,The Lamar Companies,026172,1509.0,2.0,IR-580,23.79,,Washoe County,City,Conforming,,Interstate,V-Type,Northbound,2.0,Yes,No,No,Good,5.0,Unzoned Commercial,Jon Jentz,,,-119.7796501,39.51048444,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574461515000.0,-119.7796501,39.51048444,{CF2EB771-5E4E-4E5A-9D7D-A3D98F660590}
74,196.0,00358,The Lamar Companies,001761,24.0,2.0,IR-80,15.86,,Washoe County,City,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Good,400.0,Unzoned Commercial,Ellena Pete,,,-119.7707912,39.53539735,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575491182000.0,-119.7707912,39.53539735,{AA42B8E8-6AD4-4E0D-B4E3-A7BC5508C702}
76,238.0,00648,The Lamar Companies,,42.0,2.0,IR-80,16.14,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,40.0,Zoned Commercial,Robert Guerrero,,,-119.7645182,39.53329194,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574698785000.0,-119.7645182,39.53329194,{23759D7A-2935-470A-84EA-DC22049FC07C}
81,149.0,04978,Stott Outdoor Advertising,,1666.0,2.0,IR-80,40.01,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,40.0,Unzoned Commercial,Stott Outdoors Advertising,,,-118.284773,40.45981538,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574799695000.0,-118.284773,40.45981538,{52AD9722-3C02-46DD-B091-D444B4BB1548}
84,97.0,02231,Dinis Lucky Club,,132.0,2.0,US 95A S,13.75,,Lyon County,,,,,,,1.0,No,No,,,,Unzoned Commercial,David McGowan ,,,-119.1819836,38.99467364,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.1819836,38.99467364,{D630C8C7-3FE9-445E-BD4D-DA9A39720C13}
85,205.0,03099,Riverhouse Holdings LLC,,287.0,2.0,IR-80,2.18,,Washoe County,County,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,30.0,Unzoned Commercial,Moya Lear,"I 80 E, Reno, NV, 89439",,-119.9976209,39.49750089,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573670215000.0,-119.9976209,39.49750089,{39B31A06-0022-4C97-9289-AA09255DE0DC}
87,187.0,04814,Saunders Outdoor Advertising,216,1522.0,2.0,IR-580,24.15,,Washoe County,City,Conforming,,Interstate,V-Type,Northbound,2.0,Yes,No,No,Good,10.0,Zoned Commercial,Huckaby Properties Inc.,,,-119.7815058,39.51549802,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574461716000.0,-119.7815058,39.51549802,{A680F82B-59F0-443F-A3E6-DBF097A39DF3}
89,191.0,02443,The Lamar Companies,,153.0,2.0,IR-80,16.34,,Washoe County,City,Conforming,,Interstate,Single Face,Eastbound,1.0,Yes,No,No,Average,300.0,Unzoned Commercial,L Lightfoot,,,-119.7614843,39.5352031,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575490309000.0,-119.7614843,39.5352031,{9A2768F4-A062-43B9-8289-A9D63A172D5E}
90,156.0,5003,Yesco Outdoor Media,34104W,5734.0,2.0,IR-80,118.68,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,No,No,No,Good,15.0,Zoned Industrial,Travis Godon,,,-118.3285211,40.32161974,Pending,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574798416000.0,-118.3285211,40.32161974,{1370D029-9A94-4A54-A3C0-CB5F7CF75E50}
91,295.0,Excluded,Lamar,022052,,2.0,US 50,,,Carson City,City,Conforming,,Interstate Highway,V-Type,Eastbound,2.0,Yes,No,No,Good,40.0,Other,,,,-119.7860785,39.11330778,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574193154000.0,-119.7860785,39.11330778,{9C2CCE66-7C1A-4CC2-BC1E-E6436000FF65}
94,249.0,04629,Yesco Outdoor Media,510362,1472.0,2.0,IR-80,19.38,,Washoe County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,15.0,Zoned Commercial,Union Pacific Railroad Co. ,,,-119.7053796,39.52675245,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574699730000.0,-119.7053796,39.52675245,{B5F72891-1EFD-4BEB-BC53-BD4134E6167A}
95,269.0,03039,The Lamar Companies,510047S,270.0,2.0,US 395,33.99,,Washoe County,County,Conforming,,Interstate,Back to Back,Northbound,2.0,Yes,No,No,Good,5.0,Unzoned Commercial,George Butoroc,,,-119.8752668,39.61807054,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574372901000.0,-119.8752668,39.61807054,{85814C61-146F-492F-9521-BF35A27103EE}
101,39.0,04665,KW Holdings,,5024.0,2.0,US 50,18.93,,Churchill County,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,50.0,Zoned Commercial,Sharon & Micheal Risi,"2292 Reno Hwy, Fallon, NV, 89406",,-118.8074029,39.47832202,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574709571000.0,-118.8074029,39.47832202,{4A6D18EE-44CE-427C-A9AD-E35A4FEA4CEC}
113,160.0,02497,The Lamar Companies,003841,162.0,2.0,IR-580,25.43,,Washoe County,City,Conforming,,Interstate,Back to Back,Southbound,2.0,Yes,No,No,Good,,Zoned Commercial,Robert Marsh,,,-119.7879349,39.53054887,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574446692000.0,-119.7879349,39.53054887,{794CC7EB-F6B8-46DE-B062-DDC60425820F}
114,284.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.3025696,39.61629182,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702226000.0,-119.3025696,39.61629182,{CF90C08B-0044-472F-BE86-BF68768972EB}
121,31.0,03218,Sierra Displays,,334.0,2.0,US 50,16.59,,Churchill County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,No,No,No,Average,1.0,Unzoned Commercial,Lew Parrish,,,-118.85032,39.48531547,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574708565000.0,-118.85032,39.48531547,{F92A3DE8-42CB-4EF3-AE4D-DA344450FA25}
125,203.0,03102,Riverhouse Holdings LLC,,288.0,2.0,IR-80,1.98,,Washoe County,County,Conforming,,Interstate,Single Face,Eastbound,1.0,Yes,No,No,Average,30.0,Unzoned Commercial,Bill Lear,"I 80 E, Reno, NV, 89439",,-119.9967522,39.4946485,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573669874000.0,-119.9967522,39.4946485,{5680A512-86D8-47A9-9DF4-DA2980F7FDDD}
127,81.0,03141,Outfront Media,03103A,306.0,2.0,US 50,1.85,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Good,30.0,Unzoned Commercial,C Durtche,,,-119.6501547,39.21911649,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574201473000.0,-119.6501547,39.21911649,{1A179A20-EABB-46B3-8549-CD5064C15D91}
131,296.0,Excluded,,022032,,2.0,US 50,,,Carson City,,Conforming,,Interstate Highway,V-Type,Eastbound,2.0,Yes,Yes,Yes,Good,40.0,Other,,,,-119.7844999,39.11379168,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574192759000.0,-119.7844999,39.11379168,{11F553DE-1BE1-4D18-988A-C97AEC8798D7}
132,282.0,03993,Outfront Media,,858.0,2.0,IR-580,25.31,,Washoe County,City,Conforming,,Interstate,Back to Back,Southbound,2.0,No,No,No,Good,,Zoned Commercial,Reno Sparks Indian Colony,,,-119.7854334,39.52981317,,,TJSmith@dot.nv.gov,1568057172000.0,,1637011291000.0,-119.7854334,39.52981317,{C99AF8C1-AB69-4D2B-A1D0-E3CCE1D9A88B}
133,10.0,04982,Stott Media,,1670.0,2.0,US 50,12.69,,Carson City,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,40.0,Unzoned Commercial,Polichio Family Trust,,,-119.7370501,39.17597055,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574197002000.0,-119.7370501,39.17597055,{79D5AAFC-793B-4C36-B556-A73434D8BE29}
139,134.0,04701,Areana Outdoor Inc,,5686.0,2.0,IR-80,14.09,,Pershing County,County,Conforming,,Interstate,V-Type,Westbound,2.0,No,No,No,Average,60.0,Zoned Industrial,Robert Kennerson ,,,-118.5058273,40.1400367,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574803656000.0,-118.5058273,40.1400367,{1DBBBC81-1FE0-48F5-A429-D2BD4FCFF54C}
143,143.0,03328,Areana Outdoor Inc,,391.0,2.0,IR-80,19.52,,Pershing County,County,Conforming,,Interstate,Single Face,Westbound,1.0,No,No,No,Average,60.0,Zoned Commercial,Donnan Baird,,,-118.4406428,40.19665328,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574802512000.0,-118.4406428,40.19665328,{CEE8EE69-7632-438A-A88B-C75D0B3E265F}
148,243.0,02794,The Lamar Companies,010745,200.0,2.0,IR-80,17.54,,Washoe County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,200.0,Zoned Commercial,J A Dermondy,,,-119.7395927,39.53239954,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574699237000.0,-119.7395927,39.53239954,{85A4D0A6-CD96-4D52-B35B-D8AC58D495A5}
153,235.0,04619,Desert Outdoor Advertising,,1462.0,2.0,IR-80,15.31,,Washoe County,City,Conforming,,,V-Type,Eastbound,2.0,Yes,No,No,Good,50.0,Zoned Commercial,Jeff Higgins ,,,-119.7809244,39.5357314,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574463120000.0,-119.7809244,39.5357314,{C87CE56B-1EBF-45B2-932C-AE17B8CC9B8E}
154,248.0,04661,Stott Outdoor,,1504.0,2.0,IR-80,18.93,,Washoe County,City,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,200.0,Zoned Commercial,Topaz Leasing LLC,,,-119.714381,39.52716678,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574699635000.0,-119.714381,39.52716678,{B798481F-F96E-43A0-B733-B3FD7AA0D47E}
156,145.0,03335,Pershing County Recreation Department,,397.0,2.0,IR-80,19.62,,Pershing County,County,Conforming,,Interstate,Single Face,Westbound,1.0,No,No,No,Average,60.0,Zoned Commercial,Donnan Baird,,,-118.4389286,40.19726746,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574802241000.0,-118.4389286,40.19726746,{19D53263-CAD3-4704-BAD9-E54996C26B15}
168,29.0,03514,Diversified Builders,,507.0,2.0,US 50,16.05,,Churchill County,County,Conforming,,Interstate Highway,Single Face,Eastbound,1.0,No,No,No,Average,10.0,Unzoned Commercial,Dan Munoz,,,-118.8616478,39.48572623,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1641854006000.0,-118.8616478,39.48572623,{E0FFE3C2-EDED-405C-B562-BB5847DDA40B}
175,234.0,02312,Outfront Media,,138.0,2.0,IR-80,15.19,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,5.0,Zoned Commercial,Paul Ferrari,,,-119.7824759,39.53657144,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574463036000.0,-119.7824759,39.53657144,{2B89C31D-D832-4B5A-8F40-D64BA0557920}
177,141.0,03331,Saunders Outdoor Advertising,233,394.0,2.0,IR-80,19.39,,Pershing County,County,Conforming,,Interstate,Back to Back,Westbound,2.0,No,No,No,Average,15.0,Unzoned Commercial,James Hess,,,-118.4427321,40.19585351,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574802589000.0,-118.4427321,40.19585351,{091AE189-AC70-49B6-9315-E76960F03F3E}
182,138.0,03815,RW Land Properties LLC,NA ,711.0,2.0,IR-80,18.67,,Pershing County,County,Conforming,,Interstate,Single Face,Eastbound,1.0,Yes,No,No,Average,5.0,Unzoned Commercial,Charles Stangel ,,,-118.4549676,40.19069593,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574796908000.0,-118.4549676,40.19069593,{1B302FE4-5DFA-4085-B10A-DA21720D27BB}
185,190.0,00344,The Lamar Companies,005681,21.0,2.0,IR-80,17.02,,Washoe County,City,Conforming,,Interstate,Back to Back,Westbound,2.0,Yes,No,No,Good,200.0,Unzoned Commercial,Leslie Sorenson,,,-119.748573,39.53496962,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575489549000.0,-119.748573,39.53496962,{B8199B59-6CC3-4AB5-A1A6-AEA3274032E3}
186,314.0,Illegal ,,,,2.0,,,,Mineral County,,,,,,,,,,,,,,,,,-118.6563531,38.55030521,On Premise,,TJSmith@dot.nv.gov,1568057172000.0,,1603385259000.0,-118.6563531,38.55030521,{B681310E-B142-435D-BA81-C9F1E643DC55}
193,115.0,04954,,,1643.0,2.0,US 95,24.31,,Mineral County,County,Conforming,,Interstate Highway,Back to Back,Southbound,2.0,No,No,No,Average,10.0,Unzoned Commercial,Patricia Strogel,,,-118.1761759,38.50342138,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574717336000.0,-118.1761759,38.50342138,{EA1D73DD-844B-4BE1-A7F6-C4C638619282}
197,322.0,Excluded,,,,2.0,,,,Lyon County,,,,,,,,,,,,,,,,,-119.0492365,39.02502343,Illegal,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.0492365,39.02502343,{97A92004-5599-4322-843E-DB1A707AE16F}
199,46.0,04114,Greater Austin Chamber of Comm,,976.0,2.0,US 50 W,68.22,,Churchill County,,,,,,,1.0,No,No,,,,Other,Charles Lowery,,,-118.0185238,39.2917457,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-118.0185238,39.2917457,{274FD231-AF67-48AE-8ED9-A3B220E3ECA0}
202,36.0,03821,The Lamar Companies,51064W,716.0,2.0,US 50,18.28,,Churchill County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,No,No,No,Good,1.0,Unzoned Commercial,Gerry Wallace,,,-118.8193606,39.48079946,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1641858944000.0,-118.8193606,39.48079946,{2F957C10-E5B0-4C6F-8DF7-CBA7B4F39163}
205,304.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-118.803149,38.91281882,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572628978000.0,-118.803149,38.91281882,{017FD9F0-B8A6-4292-BE7C-A7BBEA140902}
207,125.0,03351,Pershing County Recreation Department,,410.0,2.0,IR 80 E,12.89,,Pershing County,,,,,,,1.0,No,No,,,,Zoned Commercial,Southern Pacific Co,,,-118.5220608,40.12752434,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-118.5220608,40.12752434,{6641B609-A43A-420C-B4FB-ABC451879E2D}
210,153.0,04725,Areana Outdoor Inc,,5731.0,2.0,IR 80 E,13.44,,Pershing County,,,,,,,2.0,Yes,No,,,,Zoned Industrial,Robert Kennerson ,,,-118.513973,40.13252433,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-118.513973,40.13252433,{D42CA7F8-4730-491E-BD7F-DB54D9EA1C3A}
211,200.0,02411,The Lamar Company,51003W,147.0,2.0,IR-80,14.4,,Washoe County,City,Conforming,,Interstate,V-Type,Westbound,2.0,Yes,No,No,Good,50.0,Unzoned Commercial,Harold Mathisen,"1436 E Ninth St, Reno, NV, 89512",,-119.7963722,39.53689811,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573666961000.0,-119.7963722,39.53689811,{19CCD57A-9A9A-474E-A764-AAA75F0A4A5B}
219,277.0,03055,Western Outdoor Advertising,,274.0,2.0,US 395,30.95,,Washoe County,County,Conforming,,Interstate,Back to Back,Southbound,2.0,Yes,No,No,Good,25.0,Zoned Commercial,Silver State Thrift,,,-119.8307237,39.59299103,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574376932000.0,-119.8307237,39.59299103,{C228D9A6-F5E6-4CD7-8161-A39CCADE9F6E}
220,123.0,04642,Yesco Outdoor Media,,1485.0,2.0,US 95 S,61.51,,Mineral County,,,,,,,2.0,Yes,No,,,,Unzoned Commercial,Rick Martinez,,,-118.7553145,38.64308623,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-118.7553145,38.64308623,{55E86663-E818-482E-B037-D5D1610E2693}
222,275.0,03002,Western Outdoor Advertising,,251.0,2.0,US 395,33.35,,Washoe County,County,Conforming,,Interstate,Back to Back,Southbound,2.0,Yes,No,No,Average,50.0,Unzoned Commercial,Dave Montgomery,,,-119.8643191,39.61501877,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574376084000.0,-119.8643191,39.61501877,{E10E55B8-609A-46D7-AB53-B4A134E572DD}
229,233.0,01984,Outfront Media,74115B,128.0,2.0,IR-80,15.02,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,5.0,Zoned Commercial,Paul Ferrari,,,-119.7855701,39.53696372,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574462947000.0,-119.7855701,39.53696372,{58C9BDCD-890E-4495-BC50-C58FCCF03B99}
235,13.0,04824,Lamar,,1532.0,2.0,US 50,14.94,,Carson City,City,Conforming,,Interstate Highway,V-Type,Eastbound,2.0,Yes,No,No,Good,20.0,Zoned Commercial,Donald Denton,,,-119.6954478,39.19148073,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574198976000.0,-119.6954478,39.19148073,{1EBBC3AB-0B02-417F-9959-E782CED7C3FF}
238,91.0,04617,Stott Outdoor Engineering,,1460.0,2.0,US 50,30.59,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,No,No,No,Average,15.0,Unzoned Commercial,Casey Investments,,,-119.2056155,39.42361564,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574810936000.0,-119.2056155,39.42361564,{5714E0FD-C27D-4FEB-BDC6-C2E882917853}
244,293.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.2800779,39.61729279,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702511000.0,-119.2800779,39.61729279,{5D7ABC15-3C82-4862-A6CC-A8B813047847}
